address,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
reykjavik,2020-02-23,1.0,-2.0,-0.4,-3.2,-8.9,-5.5,-3.0,83.3,5.422999999999999,100,37.5,2.0,4.6,2.1,68.4,41.0,228.2,996.8,77.2,10.1,30.7,2.6,2,
reykjavik,2020-02-24,1.4,-3.1,-0.2,-1.1,-7.3,-3.6,-1.8,88.9,1.421,100,50.0,2.0,2.1,6.0,,24.7,163.8,991.9,69.4,12.9,12.7,1.1,1,
reykjavik,2020-02-25,0.1,-3.5,-1.7,0.1,-8.2,-4.6,-5.9,73.6,0.16399999999999998,100,8.33,2.0,3.3,8.4,,14.7,69.0,987.1,70.9,16.9,20.3,1.7,1,
reykjavik,2020-02-26,-0.2,-3.3,-1.8,-3.9,-9.3,-6.6,-10.2,52.7,0.0,0,0.0,,2.0,8.7,46.4,31.2,64.7,993.8,72.1,19.5,43.3,3.7,2,
reykjavik,2020-02-27,-2.0,-5.0,-3.2,-8.2,-13.5,-10.7,-6.9,76.7,3.355,100,29.17,3.0,1.2,3.9,74.2,49.6,80.8,993.2,84.8,7.2,10.5,0.7,0,
reykjavik,2020-02-28,1.1,-3.0,-0.3,-2.7,-11.6,-5.7,-2.8,83.5,4.303,100,29.17,2.0,0.0,0.0,90.7,61.5,89.6,982.7,77.1,10.3,19.0,1.8,1,
reykjavik,2020-02-29,2.5,-3.0,-1.0,-0.4,-7.9,-3.0,-3.7,82.0,2.332,100,20.83,2.0,0.0,0.0,,21.2,93.7,980.1,74.4,15.8,20.4,1.8,1,
reykjavik,2020-03-01,3.9,1.6,2.4,-1.2,-4.9,-3.3,-4.5,60.7,0.075,100,12.5,2.0,8.9,4.8,74.2,47.4,88.8,978.2,83.5,14.7,14.2,1.2,1,
reykjavik,2020-03-02,2.9,0.9,1.8,-2.6,-6.5,-4.6,-4.5,62.9,0.035,100,4.17,1.0,0.0,5.3,88.9,46.4,99.9,987.6,69.6,14.4,23.1,2.0,1,
reykjavik,2020-03-03,0.9,-2.1,-0.4,-1.7,-6.6,-4.6,-5.7,69.2,1.071,100,20.83,2.0,1.8,5.6,,29.1,105.6,987.7,70.6,15.9,31.3,2.7,1,
reykjavik,2020-03-04,0.8,-3.1,-1.8,-1.9,-8.0,-6.3,-4.5,82.3,1.536,100,25.0,2.0,1.7,8.0,,20.2,85.2,983.3,59.0,12.2,27.4,2.4,1,
reykjavik,2020-03-05,1.1,-4.1,-1.2,-1.7,-8.6,-5.7,-6.1,69.8,0.773,100,8.33,3.0,0.4,8.7,,32.5,19.6,990.1,48.7,17.1,78.9,6.8,3,
reykjavik,2020-03-06,-0.8,-6.5,-2.6,-4.0,-10.7,-7.3,-9.6,59.6,0.07,100,8.33,2.0,0.0,7.0,,26.6,50.9,1002.4,47.0,20.8,90.4,7.9,4,
reykjavik,2020-03-07,1.3,-2.3,-0.5,-3.5,-7.6,-6.0,-10.2,49.1,0.07,100,8.33,2.0,0.0,3.3,51.8,34.0,78.7,989.3,80.7,21.1,26.5,2.1,1,
reykjavik,2020-03-08,2.2,-5.7,-2.1,2.2,-10.6,-4.4,-11.7,48.5,0.035,100,4.17,2.0,0.0,3.0,,20.2,84.1,991.7,41.5,22.8,94.1,8.1,4,
reykjavik,2020-03-09,0.3,-5.3,-2.0,-5.4,-10.4,-8.2,-9.5,57.1,0.135,100,12.5,2.0,0.0,3.0,59.4,38.1,77.9,992.7,74.3,20.0,41.5,3.4,2,
reykjavik,2020-03-10,4.8,-2.0,1.9,1.8,-7.9,-2.9,-8.3,47.4,0.0,0,0.0,,4.9,5.9,64.8,42.3,70.0,979.5,94.5,21.1,32.8,2.8,1,
reykjavik,2020-03-11,1.9,-0.8,0.8,-0.4,-7.6,-5.0,-4.8,66.5,0.036000000000000004,100,4.17,2.0,0.0,6.9,68.4,41.8,32.4,983.6,72.9,16.7,71.6,6.1,3,
reykjavik,2020-03-12,-0.1,-3.9,-1.9,-0.9,-8.5,-4.7,-7.7,66.8,1.1740000000000002,100,12.5,3.0,0.0,2.3,57.6,18.5,72.6,1002.5,75.4,17.8,47.8,4.0,2,
reykjavik,2020-03-13,0.3,-3.7,-2.1,0.3,-8.2,-4.5,-5.5,78.1,0.0,0,0.0,,0.0,0.0,,22.9,3.8,1003.6,60.9,16.6,69.5,6.1,3,
reykjavik,2020-03-14,-0.9,-6.1,-2.7,-5.6,-9.7,-7.4,-8.4,65.5,0.106,100,12.5,2.0,0.0,0.0,,20.5,354.2,1002.6,35.1,17.4,111.0,9.5,4,
reykjavik,2020-03-15,3.3,-8.9,-2.1,-1.7,-14.1,-6.8,-7.5,66.9,0.036000000000000004,100,4.17,1.0,7.2,3.5,81.7,36.9,136.6,999.0,57.9,19.5,58.4,5.0,2,
reykjavik,2020-03-16,3.6,0.7,1.9,1.8,-6.6,-2.3,-0.1,86.7,15.630999999999998,100,54.17,2.0,1.9,8.2,76.0,44.4,115.0,969.4,76.0,9.5,48.9,4.2,2,
reykjavik,2020-03-17,2.0,-0.3,0.5,0.3,-6.2,-3.5,-3.4,76.0,0.0,0,0.0,,0.0,6.7,59.4,27.7,8.5,982.2,58.6,17.6,78.6,6.8,3,
reykjavik,2020-03-18,0.1,-2.1,-0.7,-5.2,-8.2,-6.5,-4.6,74.9,0.521,100,16.67,2.0,1.2,5.5,,32.3,350.1,1010.4,69.9,12.2,74.7,6.4,3,
reykjavik,2020-03-19,0.2,-6.7,-2.3,-3.3,-11.5,-6.7,-8.4,64.5,0.001,100,4.17,2.0,0.7,6.9,,27.7,83.6,1029.9,62.3,16.3,64.3,5.7,2,
reykjavik,2020-03-20,5.0,-1.0,3.5,0.3,-6.8,-2.1,0.6,81.3,7.355,100,29.17,2.0,2.0,7.6,83.5,48.3,155.5,1014.1,84.7,8.6,15.2,1.3,1,
reykjavik,2020-03-21,1.2,-1.9,-0.5,0.5,-9.3,-4.3,-2.4,87.1,14.307,100,50.0,2.0,2.4,10.2,68.4,38.5,202.4,1005.4,70.8,8.7,53.5,4.5,2,
reykjavik,2020-03-22,5.0,-1.7,1.8,-1.4,-8.4,-3.9,-0.9,82.9,16.54,100,62.5,2.0,0.7,4.4,88.9,58.5,160.4,988.3,76.1,10.4,22.2,1.9,1,
reykjavik,2020-03-23,4.0,1.1,2.7,-0.8,-6.0,-3.6,-0.4,80.4,8.433,100,62.5,2.0,0.0,0.0,92.5,56.1,198.5,971.3,74.9,9.3,58.0,5.0,2,
reykjavik,2020-03-24,4.3,-0.3,1.5,0.0,-6.7,-3.5,-2.4,75.1,3.2710000000000004,100,33.33,2.0,0.0,0.0,64.8,38.9,194.6,988.6,60.0,12.5,50.8,4.2,2,
reykjavik,2020-03-25,3.4,-1.0,1.3,0.1,-5.4,-2.5,-1.9,79.7,0.599,100,16.67,2.0,0.0,0.0,53.6,28.1,187.0,1003.1,67.9,12.5,51.3,4.5,3,
reykjavik,2020-03-26,3.1,-1.1,0.4,-2.2,-8.2,-5.2,-2.2,83.8,2.781,100,37.5,2.0,0.0,0.0,76.0,32.8,220.1,1010.3,68.8,10.6,87.9,7.5,3,
reykjavik,2020-03-27,1.2,-2.1,0.0,0.1,-9.9,-5.0,-6.6,61.8,0.564,100,20.83,2.0,0.0,0.0,74.2,42.1,273.0,1029.6,77.0,14.1,86.0,7.5,3,
reykjavik,2020-03-28,4.2,-3.7,0.9,1.3,-6.6,-1.8,-3.9,70.6,0.071,100,8.33,1.0,0.0,0.0,,15.6,189.1,1048.5,72.1,17.8,139.0,12.0,5,
reykjavik,2020-03-29,6.2,4.0,4.9,2.5,-0.6,0.9,2.5,84.6,0.17,100,16.67,1.0,0.0,0.0,,26.3,216.3,1046.8,75.7,13.3,106.8,9.2,4,
reykjavik,2020-03-30,6.4,4.2,5.2,1.9,0.0,0.9,2.0,79.9,0.07,100,8.33,1.0,0.0,0.0,,33.5,218.7,1036.9,84.5,11.9,81.9,7.1,3,
reykjavik,2020-03-31,6.5,1.9,5.1,2.0,-4.2,0.1,2.7,84.6,4.151,100,29.17,2.0,0.0,0.0,79.6,43.9,234.5,1021.4,89.3,8.4,30.0,2.6,1,
reykjavik,2020-04-01,2.8,-4.1,-0.5,0.9,-13.0,-7.3,-5.7,68.6,1.307,100,33.33,2.0,0.0,0.0,96.5,51.9,281.3,1009.8,67.1,12.7,132.4,11.7,5,
reykjavik,2020-04-02,1.2,-5.0,-1.3,-0.2,-11.5,-6.1,-8.9,58.1,0.135,100,12.5,2.0,0.0,0.0,63.0,34.6,10.0,1014.7,43.2,15.6,147.9,13.0,5,
reykjavik,2020-04-03,-0.2,-6.8,-3.3,-4.2,-10.9,-7.7,-13.8,44.8,0.0,0,0.0,,0.0,0.0,50.0,27.6,65.4,1013.2,63.3,19.1,95.6,8.2,4,
reykjavik,2020-04-04,-1.0,-4.3,-3.2,-7.1,-12.8,-10.3,-12.2,50.5,0.0,0,0.0,,0.0,0.0,74.2,44.2,63.2,1007.1,84.5,12.4,49.0,4.5,2,
reykjavik,2020-04-05,5.9,-4.0,-1.5,0.4,-12.0,-7.5,-3.7,85.8,5.476,100,41.67,2.0,3.0,1.9,87.1,40.6,43.0,985.7,89.6,3.9,29.2,2.4,1,
reykjavik,2020-04-06,6.9,-0.9,3.7,2.2,-8.2,-2.2,-0.1,76.6,7.551,100,50.0,2.0,0.0,3.0,83.5,50.1,158.2,970.1,76.4,9.2,98.3,8.3,4,
reykjavik,2020-04-07,3.5,-1.1,0.9,1.6,-8.7,-3.2,-2.6,78.8,3.1439999999999997,100,41.67,2.0,0.0,2.8,64.8,41.3,180.7,996.6,59.6,12.4,89.0,7.6,3,
reykjavik,2020-04-08,3.9,-3.3,0.2,3.9,-5.8,-1.7,-6.1,64.2,0.135,100,12.5,2.0,0.0,2.1,,14.5,136.9,1017.3,24.1,22.0,201.1,17.3,6,
reykjavik,2020-04-09,4.2,-1.6,1.9,4.1,-5.2,-0.6,-3.3,68.9,0.036000000000000004,100,4.17,1.0,0.0,0.8,,44.4,82.5,1023.6,74.7,14.0,161.4,13.9,5,
reykjavik,2020-04-10,5.9,0.9,2.7,3.4,-3.3,-1.2,-2.0,72.0,6.182,100,20.83,2.0,0.0,0.0,,27.0,69.4,1015.7,86.2,14.8,32.4,2.8,1,
reykjavik,2020-04-11,8.9,3.0,6.3,6.7,2.4,4.6,1.5,71.6,0.106,100,12.5,1.0,0.0,0.0,,27.5,45.6,1008.4,66.8,21.7,72.8,6.1,2,
reykjavik,2020-04-12,8.0,0.8,4.0,4.7,-3.4,0.5,-1.1,69.8,0.0,0,0.0,,0.0,0.0,,24.2,107.6,1027.9,74.1,13.1,141.9,12.4,5,
reykjavik,2020-04-13,7.4,3.8,6.1,4.0,-1.3,1.9,3.2,82.0,6.412000000000001,100,41.67,1.0,0.0,0.0,63.0,35.1,189.4,1016.0,81.4,10.1,101.6,8.6,5,
reykjavik,2020-04-14,5.9,3.0,4.4,1.1,-2.2,-0.7,-0.9,68.7,0.171,100,16.67,1.0,0.0,0.0,74.2,41.6,219.7,1004.7,74.0,11.5,101.8,8.7,3,
reykjavik,2020-04-15,4.9,1.9,3.4,0.5,-3.5,-1.0,-0.9,73.5,1.31,100,33.33,2.0,0.0,0.0,64.8,31.9,241.6,1007.5,75.1,11.9,200.8,17.3,6,
reykjavik,2020-04-16,7.0,1.9,4.5,3.6,-0.2,1.7,0.9,77.7,1.297,100,20.83,1.0,0.0,0.0,,24.5,175.7,1018.1,79.3,14.0,94.0,8.2,4,
reykjavik,2020-04-17,9.0,6.1,7.4,5.6,1.3,3.7,5.2,86.2,1.073,100,25.0,1.0,0.0,0.0,74.2,37.9,149.5,1015.4,89.2,9.7,43.8,3.7,1,
reykjavik,2020-04-18,7.9,1.9,5.5,4.1,-1.6,1.4,3.4,86.7,11.056,100,58.33,2.0,0.0,0.0,76.0,46.9,147.7,1010.3,81.3,9.3,47.5,4.1,2,
reykjavik,2020-04-19,8.9,1.7,6.6,5.1,1.2,3.6,5.3,91.3,11.995,100,62.5,2.0,0.0,0.0,68.4,39.2,130.3,1013.3,87.2,9.0,27.2,2.3,1,
reykjavik,2020-04-20,9.9,7.9,8.6,6.3,3.6,4.7,7.2,91.2,1.1420000000000001,100,45.83,1.0,0.0,0.0,64.8,42.1,122.0,1018.2,87.4,9.0,61.0,5.4,2,
reykjavik,2020-04-21,9.0,4.9,7.9,5.3,2.5,4.2,5.8,87.1,1.6740000000000002,100,29.17,1.0,0.0,0.0,68.4,39.4,121.4,1024.4,75.6,11.3,42.1,3.5,1,
reykjavik,2020-04-22,8.9,3.1,5.9,6.0,1.3,3.6,2.0,76.9,0.777,100,16.67,1.0,0.0,0.0,,19.4,157.6,1030.5,66.4,19.0,164.6,14.4,4,
reykjavik,2020-04-23,8.0,4.1,6.2,5.1,0.6,3.3,2.2,75.7,0.292,100,12.5,1.0,0.0,0.0,,21.8,117.4,1026.2,80.7,15.4,126.8,11.0,4,
reykjavik,2020-04-24,8.2,5.1,6.6,7.7,1.0,4.2,2.2,73.6,1.431,100,12.5,1.0,0.0,0.0,,24.9,91.9,1016.9,71.3,16.8,51.1,4.4,1,
reykjavik,2020-04-25,11.8,2.9,7.3,11.8,0.2,6.4,0.4,63.2,0.14300000000000002,100,12.5,1.0,0.0,0.0,,17.4,106.5,1017.9,47.6,18.3,244.7,21.1,6,
reykjavik,2020-04-26,9.9,3.5,7.0,8.4,2.1,5.7,-0.4,59.6,0.105,100,12.5,1.0,0.0,0.0,,13.3,349.5,1022.0,61.2,23.1,250.1,21.5,7,
reykjavik,2020-04-27,9.5,4.2,7.1,8.3,3.3,5.7,1.5,68.2,0.0,0,0.0,,0.0,0.0,,19.4,175.4,1023.0,80.0,19.7,189.7,16.2,5,
reykjavik,2020-04-28,9.0,4.9,6.6,6.7,3.4,5.0,0.8,66.7,0.107,100,12.5,1.0,0.0,0.0,,18.9,308.7,1018.4,53.4,15.2,246.9,21.3,6,
reykjavik,2020-04-29,9.9,2.1,5.9,7.2,0.5,3.2,-0.4,65.6,0.106,100,8.33,1.0,0.0,0.0,46.4,33.0,327.5,1008.4,20.4,20.9,259.0,22.4,7,
reykjavik,2020-04-30,10.4,1.7,6.5,10.4,-1.4,4.3,-3.6,50.5,0.106,100,12.5,1.0,0.0,0.0,51.8,27.5,56.3,1006.3,30.2,23.7,263.7,22.8,7,
reykjavik,2020-05-01,7.2,3.9,5.5,6.7,1.5,3.5,-2.8,55.2,0.106,100,16.67,1.0,0.0,0.0,,18.0,40.5,1011.5,59.4,15.6,114.3,9.7,3,
reykjavik,2020-05-02,5.1,0.9,3.1,1.8,-2.7,-0.3,-5.8,53.7,0.07200000000000001,100,8.33,1.0,0.0,0.0,,24.5,2.8,1016.1,38.4,21.6,247.1,21.3,6,
reykjavik,2020-05-03,6.3,-2.1,3.1,4.9,-5.3,1.0,-8.4,44.2,0.10800000000000001,100,12.5,2.0,0.0,0.0,,15.1,240.3,1022.5,69.4,23.7,192.0,16.6,6,
reykjavik,2020-05-04,11.3,4.8,8.0,11.3,2.0,5.0,2.4,68.1,0.04,100,12.5,1.0,0.0,0.0,79.6,43.4,201.1,1015.3,78.3,13.0,172.5,14.8,6,
reykjavik,2020-05-05,9.2,5.9,7.4,6.2,1.4,3.9,3.2,75.2,0.106,100,12.5,1.0,0.0,0.0,57.6,35.6,242.6,1016.0,62.5,12.0,255.0,22.0,7,
reykjavik,2020-05-06,7.8,5.7,6.6,6.1,2.2,4.3,2.4,75.2,0.599,100,25.0,1.0,0.0,0.0,,22.3,242.6,1021.8,86.2,13.7,167.7,14.5,5,
reykjavik,2020-05-07,7.3,5.1,6.3,5.0,1.7,3.2,3.7,84.2,0.9279999999999999,100,20.83,1.0,0.0,0.0,,24.7,279.4,1017.8,77.8,15.3,147.7,12.7,5,
reykjavik,2020-05-08,8.0,1.7,5.1,5.4,-1.3,2.6,-5.2,49.5,0.175,100,20.83,2.0,0.0,0.0,,22.1,7.2,1020.3,15.6,20.9,295.2,25.4,7,
reykjavik,2020-05-09,7.0,-0.8,4.4,4.5,-1.9,1.7,-10.3,35.3,0.107,100,12.5,1.0,0.0,0.0,,20.3,357.5,1029.0,12.2,18.3,299.7,25.8,7,
reykjavik,2020-05-10,8.0,0.9,5.2,4.9,-1.3,2.6,-2.3,58.7,0.214,100,16.67,2.0,0.0,0.0,,23.9,259.8,1031.2,49.0,23.1,267.0,23.2,6,
reykjavik,2020-05-11,8.1,4.1,6.7,5.0,0.3,3.2,2.5,75.3,0.513,100,29.17,1.0,0.0,0.0,,26.5,266.2,1029.6,84.7,11.9,225.5,19.6,7,
reykjavik,2020-05-12,7.3,2.2,5.0,6.4,-0.9,3.0,0.6,73.7,0.5329999999999999,100,25.0,1.0,0.0,0.0,,23.3,301.4,1025.7,75.6,19.7,138.4,12.1,3,
reykjavik,2020-05-13,8.0,3.3,6.2,5.0,-0.5,3.1,2.9,80.0,1.051,100,20.83,1.0,0.0,0.0,,27.6,270.8,1020.9,80.5,13.3,236.9,20.4,6,
reykjavik,2020-05-14,7.1,5.9,6.7,4.8,3.0,4.0,5.7,93.3,6.497999999999999,100,45.83,1.0,0.0,0.0,,25.0,262.1,1017.0,84.7,7.9,171.6,14.7,5,
reykjavik,2020-05-15,9.3,3.9,7.0,7.6,-0.1,4.8,-2.9,55.2,0.856,100,16.67,1.0,0.0,0.0,,21.8,61.5,1020.2,43.6,20.7,217.2,18.6,7,
reykjavik,2020-05-16,11.0,1.8,6.5,11.0,-1.5,4.3,-5.5,43.1,0.105,100,12.5,1.0,0.0,0.0,,22.6,36.7,1017.3,15.9,23.1,304.1,26.3,7,
reykjavik,2020-05-17,8.9,4.3,6.7,6.9,0.3,3.5,-2.7,51.5,0.036000000000000004,100,4.17,1.0,0.0,0.0,,25.9,96.8,1017.0,60.7,20.8,214.7,18.7,6,
reykjavik,2020-05-18,9.1,4.7,6.9,7.3,0.7,4.5,-1.7,55.1,0.17800000000000002,100,12.5,1.0,0.0,0.0,,21.9,64.0,1015.9,71.8,16.3,169.4,14.7,4,
reykjavik,2020-05-19,10.9,3.7,7.4,10.9,0.2,5.2,-0.7,57.0,0.19899999999999998,100,12.5,1.0,0.0,0.0,50.0,20.7,103.3,1016.3,72.9,13.1,204.3,17.6,6,
reykjavik,2020-05-20,10.9,4.7,8.0,10.9,0.5,5.6,2.3,67.8,4.605,100,41.67,1.0,0.0,0.0,,39.2,83.5,1002.8,83.0,15.8,43.7,4.0,1,
reykjavik,2020-05-21,12.3,7.6,10.0,12.3,3.3,8.3,4.7,69.9,2.191,100,29.17,1.0,0.0,0.0,59.4,40.0,155.2,1002.7,71.4,13.3,284.7,24.6,7,
reykjavik,2020-05-22,16.0,7.9,12.0,16.0,5.8,11.3,2.2,53.5,0.171,100,16.67,1.0,0.0,0.0,,23.8,42.0,1002.4,61.9,20.0,203.7,17.6,5,
reykjavik,2020-05-23,16.0,6.2,11.3,16.0,4.1,11.1,-0.2,47.2,0.142,100,8.33,1.0,0.0,0.0,,23.8,33.5,1000.3,67.3,22.8,297.2,25.6,7,
reykjavik,2020-05-24,10.8,4.6,7.8,10.8,1.7,4.8,3.8,75.8,11.764000000000001,100,37.5,1.0,0.0,0.0,74.2,39.4,133.3,999.9,58.0,14.3,181.7,15.7,7,
reykjavik,2020-05-25,10.0,4.1,7.3,10.0,1.0,4.3,3.0,74.7,3.179,100,37.5,1.0,0.0,0.0,63.0,29.6,153.2,995.0,71.1,13.9,124.8,10.6,3,
reykjavik,2020-05-26,7.8,5.5,6.6,5.2,0.4,3.4,2.9,77.2,10.4,100,33.33,1.0,0.0,0.0,,37.5,266.3,1007.8,77.8,12.9,164.5,14.1,4,
reykjavik,2020-05-27,8.3,5.9,7.2,4.2,1.8,3.1,4.7,84.2,3.8310000000000004,100,37.5,1.0,0.0,0.0,61.2,37.1,196.7,1018.1,81.2,10.6,112.4,9.7,4,
reykjavik,2020-05-28,13.2,6.9,9.7,13.2,3.2,8.4,7.1,83.7,2.677,100,25.0,1.0,0.0,0.0,48.2,31.7,155.9,1016.0,77.3,11.7,62.0,5.6,2,
reykjavik,2020-05-29,11.6,9.9,10.5,11.6,6.1,10.2,9.1,91.2,4.198,100,50.0,1.0,0.0,0.0,68.4,44.1,135.2,1004.3,76.7,9.5,53.3,4.5,2,
reykjavik,2020-05-30,11.0,7.0,9.2,11.0,4.1,7.1,4.2,72.3,1.922,100,37.5,1.0,0.0,0.0,,33.2,162.0,1012.6,74.1,15.1,232.4,20.1,6,
reykjavik,2020-05-31,9.9,6.1,8.1,8.3,3.8,6.1,3.8,74.6,3.766,100,33.33,1.0,0.0,0.0,,19.0,197.6,1018.3,69.9,16.3,243.6,21.0,7,
reykjavik,2020-06-01,11.2,5.2,8.6,11.2,3.3,7.4,4.0,73.6,0.6859999999999999,100,12.5,1.0,0.0,0.0,,18.4,204.7,1022.8,68.5,18.8,165.2,14.4,3,
reykjavik,2020-06-02,10.0,7.9,8.7,10.0,5.3,7.3,6.4,86.0,0.17,100,16.67,1.0,0.0,0.0,,16.9,252.3,1027.6,74.8,16.1,224.9,19.5,6,
reykjavik,2020-06-03,9.3,6.9,8.3,8.0,4.2,6.1,6.0,85.9,0.299,100,12.5,1.0,0.0,0.0,,18.4,265.8,1021.8,76.5,13.6,86.9,7.5,3,
reykjavik,2020-06-04,12.9,5.9,9.4,12.9,1.4,8.6,2.8,66.6,0.142,100,12.5,1.0,0.0,0.0,55.4,32.2,12.5,1015.8,44.5,12.4,326.4,28.3,8,
reykjavik,2020-06-05,10.7,3.2,7.0,10.7,-1.8,3.4,-3.4,49.4,0.106,100,8.33,1.0,0.0,0.0,50.0,36.6,11.5,1022.8,31.6,20.7,347.3,29.9,8,
reykjavik,2020-06-06,10.6,4.6,7.9,10.6,0.7,5.4,-2.3,49.1,0.105,100,12.5,1.0,0.0,0.0,,28.0,335.0,1021.7,47.4,18.6,332.5,28.8,7,
reykjavik,2020-06-07,13.1,7.0,9.7,13.1,6.0,8.9,0.0,52.8,0.106,100,8.33,1.0,0.0,0.0,,25.2,148.1,1013.9,81.2,19.7,185.0,16.0,6,
reykjavik,2020-06-08,11.0,7.7,9.2,11.0,3.7,7.4,6.9,85.6,4.645,100,37.5,1.0,0.0,0.0,63.0,38.1,134.5,1003.5,80.5,12.0,114.7,9.8,3,
reykjavik,2020-06-09,11.0,5.2,8.6,11.0,4.3,7.7,5.1,79.5,0.207,100,20.83,1.0,0.0,0.0,,17.9,277.6,1007.2,64.4,16.6,273.8,23.6,7,
reykjavik,2020-06-10,13.0,7.1,9.9,13.0,5.8,9.2,5.9,76.9,0.105,100,12.5,1.0,0.0,0.0,,14.6,285.7,1024.8,50.7,21.1,341.1,29.4,8,
reykjavik,2020-06-11,12.1,8.2,10.6,12.1,6.9,10.1,6.2,74.1,0.07200000000000001,100,8.33,1.0,0.0,0.0,,22.1,162.8,1030.1,74.3,14.1,76.8,6.7,2,
reykjavik,2020-06-12,11.1,6.0,9.4,11.1,2.2,8.0,7.9,90.6,9.917,100,58.33,1.0,0.0,0.0,59.4,39.4,162.7,1019.5,85.2,9.6,51.4,4.5,1,
reykjavik,2020-06-13,10.2,5.9,8.2,10.2,2.6,6.3,3.2,71.7,0.522,100,33.33,1.0,0.0,0.0,,18.4,260.5,1018.9,74.2,12.9,200.8,17.4,5,
reykjavik,2020-06-14,11.0,6.9,9.4,11.0,4.7,8.3,6.5,82.1,1.786,100,29.17,1.0,0.0,0.0,,31.4,163.8,1017.3,80.4,12.0,61.5,5.2,2,
reykjavik,2020-06-15,11.0,7.9,9.6,11.0,5.2,8.0,5.6,77.2,11.104000000000001,100,50.0,1.0,0.0,0.0,53.6,31.9,189.7,1010.1,80.6,12.4,181.4,15.4,7,
reykjavik,2020-06-16,10.1,5.9,8.6,10.1,3.4,6.6,3.7,71.2,0.9740000000000001,100,29.17,1.0,0.0,0.0,,24.7,224.4,1016.3,57.6,14.0,272.6,23.8,7,
reykjavik,2020-06-17,12.9,5.6,9.7,12.9,4.4,9.0,3.6,66.2,0.071,100,8.33,1.0,0.0,0.0,,22.9,147.7,1020.0,75.1,17.6,161.2,13.7,4,
reykjavik,2020-06-18,13.8,8.0,10.7,13.8,4.9,9.7,3.1,59.9,0.106,100,12.5,1.0,0.0,0.0,,35.3,136.1,1014.9,72.7,17.1,190.8,16.4,5,
reykjavik,2020-06-19,13.8,9.0,11.6,13.8,6.8,10.9,5.1,64.7,0.177,100,20.83,1.0,0.0,0.0,,21.5,85.9,1013.8,75.5,17.6,254.0,21.9,7,
reykjavik,2020-06-20,14.9,9.7,12.4,14.9,8.7,12.4,7.7,73.6,3.0410000000000004,100,41.67,1.0,0.0,0.0,63.0,27.5,124.4,1004.2,75.6,15.8,139.3,12.0,5,
reykjavik,2020-06-21,21.7,12.3,15.7,21.7,12.3,15.7,5.1,50.8,0.105,100,12.5,1.0,0.0,0.0,55.4,34.8,87.1,1000.0,65.6,14.9,266.8,23.1,7,
reykjavik,2020-06-22,13.9,9.0,11.5,13.9,6.9,11.4,6.1,69.8,2.544,100,37.5,1.0,0.0,0.0,,23.8,136.3,996.4,76.1,13.1,216.7,18.6,5,
reykjavik,2020-06-23,12.9,7.9,10.6,12.9,5.5,9.8,4.8,67.7,0.39799999999999996,100,20.83,1.0,0.0,0.0,,28.0,113.5,998.4,65.9,16.7,159.3,13.8,5,
reykjavik,2020-06-24,13.7,9.5,11.3,13.7,8.0,10.9,7.9,79.6,2.83,100,33.33,1.0,0.0,0.0,,17.4,348.6,1000.0,69.2,16.3,229.2,20.1,5,
reykjavik,2020-06-25,10.6,7.8,9.3,10.6,6.2,8.4,6.6,83.3,0.171,100,12.5,1.0,0.0,0.0,,14.0,243.6,1012.4,84.6,14.3,146.5,12.4,4,
reykjavik,2020-06-26,13.0,8.9,10.9,13.0,7.7,10.7,6.6,75.0,1.0290000000000001,100,20.83,1.0,0.0,0.0,,12.4,42.6,1012.0,74.2,20.3,123.3,10.7,4,
reykjavik,2020-06-27,16.2,8.2,12.6,16.2,7.7,12.5,8.0,74.8,0.106,100,12.5,1.0,0.0,0.0,,16.4,350.9,1006.0,73.6,12.8,152.5,13.1,6,
reykjavik,2020-06-28,15.2,10.2,12.7,15.2,10.2,12.7,9.8,82.7,1.107,100,25.0,1.0,0.0,0.0,,13.8,233.3,1005.0,67.1,15.3,163.9,14.2,4,
reykjavik,2020-06-29,19.4,11.1,14.4,19.4,11.1,14.4,9.4,73.8,0.106,100,16.67,1.0,0.0,0.0,,18.4,287.9,1010.2,71.7,17.1,255.9,22.2,7,
reykjavik,2020-06-30,13.2,9.6,11.1,13.2,7.7,10.7,9.3,89.2,0.47100000000000003,100,20.83,1.0,0.0,0.0,,19.0,253.1,1015.8,78.2,10.6,300.4,26.0,8,
