address,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
reykjavik,2021-05-08,7.2,0,3.7,4.2,-2.5,0.8,-7.6,45.4,0.343,100,20.83,"rain,snow",0,0,,21.4,54.6,1015.7,50.9,20,148,12.8,5,
reykjavik,2021-05-09,8.9,-1.1,3.6,5.8,-3.9,0.8,-7.6,45.5,0.107,100,8.33,"rain,snow",0,0,,29.6,56.1,1014.3,35.7,22.6,250,21.6,7,
reykjavik,2021-05-10,7.8,0,4.2,4.5,-2.6,1.3,-7.2,44.6,0.106,100,12.5,rain,0,0,,30.1,15.1,1018.2,22.2,20.6,262.6,22.7,7,
reykjavik,2021-05-11,5.6,-1.8,3.1,3.2,-4.4,1,-6.2,51.8,0.248,100,20.83,"rain,snow",0,0,,16.1,289.2,1019.4,22.5,23.7,278.6,24.2,7,
reykjavik,2021-05-12,6.6,0.2,4.4,5.5,0.2,3.3,-1.4,66.4,0.147,100,29.17,"rain,snow",0,0,,15.6,231.6,1022.9,67.3,22.3,197.7,17.1,5,
reykjavik,2021-05-13,6.4,3,4.8,5.8,1.3,3.2,0,71.4,0.058,100,4.17,rain,0,0,,16.4,133.2,1023.9,89.4,18.6,102.5,8.9,3,
reykjavik,2021-05-14,7.3,2.6,4.8,5.7,0,2.5,0.6,74.8,0.893,100,33.33,rain,0,0,,25.8,51.6,1020.2,84,15.1,121,10.3,3,
reykjavik,2021-05-15,8.1,1.9,5.1,6.6,-0.4,3.6,-1.9,62.9,0.894,100,20.83,rain,0,0,,19.2,47.3,1018,58.1,17,231.3,19.9,6,
reykjavik,2021-05-16,8.8,0.3,4.8,6.3,-3.5,2,-6.3,45.6,0.214,100,12.5,"rain,snow",0,0,,25.1,39.5,1016.6,73.1,23.4,209.7,17.9,7,
reykjavik,2021-05-17,7.9,3.1,5.9,6.1,-0.4,3.1,-4,49.6,0.036,100,4.17,rain,0,0,,20.7,65.9,1017.9,84.8,20.6,179.6,15.4,4,
reykjavik,2021-05-18,8,4,6.2,6.1,0.7,3.8,-3,52.6,0.142,100,8.33,rain,0,0,,15,358.7,1021.3,81.2,22,85.1,7.4,2,
reykjavik,2021-05-19,7.6,3,5.2,7.6,0.1,3.3,-0.1,69.3,2.201,100,25,rain,0,0,,16.8,92,1024.3,82.6,15.8,85.9,7.8,2,
reykjavik,2021-05-20,7.9,1.8,5.4,6.7,-0.5,3.8,1,73.4,1.981,100,20.83,rain,0,0,,12.9,266.6,1020.3,57.9,10.1,99.5,8.7,2,
reykjavik,2021-05-21,9.2,3.2,6.6,6.8,2.1,4.9,-1.5,58.9,0.071,100,8.33,rain,0,0,,31.7,322.7,1014.5,47.1,15.3,247.9,21.5,6,
reykjavik,2021-05-22,8.7,1.9,5.2,7.2,-1.7,2.4,-2.6,58.4,0.54,100,29.17,rain,0,0,33.5,27,92.7,1004.6,62.6,18.7,160.8,13.9,4,
reykjavik,2021-05-23,10,4.1,7.3,10,2.5,5.6,0.1,60.9,0.71,100,33.33,rain,0,0,288,22.4,12.8,1004.6,69.7,15.4,217.8,18.7,5,
reykjavik,2021-05-24,10.1,4.9,7.2,10.1,2.4,5.4,2.3,71.8,0.915,100,33.33,rain,0,0,,19,102.9,1014.6,76.1,16.6,234.2,20.1,6,
reykjavik,2021-05-25,11.3,4.7,8.4,11.3,1.8,6.2,1.5,62.7,0.07,100,8.33,rain,0,0,64.8,35.3,131.4,1022.7,39.8,18.1,278.2,24.2,7,
reykjavik,2021-05-26,11.9,7.7,9.5,11.9,3.8,7.5,3.4,65.7,0.212,100,16.67,rain,0,0,64.8,35.5,132.4,1024.2,80.9,11.8,108.5,9.3,3,
reykjavik,2021-05-27,12,5.9,8.9,12,2.3,7.1,1.8,61.7,0.212,100,20.83,rain,0,0,59.4,30.5,107.3,1019,57.2,11.4,258.6,22.2,7,
reykjavik,2021-05-28,14,7.9,10.1,14,3.5,8.2,5,71.3,4.519,100,41.67,rain,0,0,96.5,54.5,107.9,1007.7,96.8,8.1,69.3,5.9,4,
reykjavik,2021-05-29,11,6.9,8.7,11,1.6,5,4.4,74.8,10.049,100,33.33,rain,0,0,89,62.9,150,1009.4,90.1,10.1,124.6,10.9,5,
reykjavik,2021-05-30,9.5,6.9,8.5,6.7,2.6,4.7,5.5,81.2,7.595,100,33.33,rain,0,0,68.4,48.3,143.4,1004,88.5,9.6,79.2,7,2,
reykjavik,2021-05-31,10.4,5,8.2,10.4,2.3,5.3,3.5,72.6,2.391,100,54.17,rain,0,0,46.4,32.9,155,1006.2,77.2,13,167.3,14.3,4,
reykjavik,2021-06-01,10,5.8,8,10,2.2,4.9,3.1,71.3,3.585,100,20.83,rain,0,0,,33.5,166.3,1000.8,79.2,15.1,106.8,9.2,3,
reykjavik,2021-06-02,10.8,5.8,7.8,10.8,1.9,5.9,2.8,71.3,1.927,100,25,rain,0,0,,22.3,195.7,1007.7,71.2,14.7,258.7,22.5,8,
reykjavik,2021-06-03,10.9,5,8.4,10.9,3.3,6.9,3.7,72.4,0.3,100,8.33,rain,0,0,64.8,39.4,114.7,1011.3,81.8,16.1,104.3,9.2,2,
reykjavik,2021-06-04,11,8.9,10.1,11,6.1,9.3,7,81.2,0.906,100,25,rain,0,0,64.8,30.9,111.5,1007.4,92.8,11.1,122.6,10.6,3,
reykjavik,2021-06-05,11.3,7.9,9.8,11.3,6,9.2,6.3,79.3,1.195,100,25,rain,0,0,53.6,29.9,112.5,1010.5,89.5,12.4,126.3,10.9,4,
reykjavik,2021-06-06,10.9,7.9,9.6,10.9,5.4,8.4,5.4,75.2,1.898,100,29.17,rain,0,0,,22.5,94.3,1006.2,90.6,13.6,154.5,13.3,4,
reykjavik,2021-06-07,10.3,7.9,9,10.3,5.5,7.7,6.5,84.1,2.22,100,33.33,rain,0,0,,15.1,187.6,1004,92.6,10.8,205.7,17.7,5,
reykjavik,2021-06-08,10.9,7,9.2,10.9,4.8,8.5,5.2,76.7,0.036,100,8.33,rain,0,0,,15.3,274,1005.3,97.7,14.5,233.6,20.2,7,
reykjavik,2021-06-09,12.3,8.5,9.9,12.3,5.8,8.6,5.9,76.2,0.908,100,29.17,rain,0,0,,23.8,111.2,994.8,93.8,13.3,149.4,12.8,4,
reykjavik,2021-06-10,11.1,7,8.5,11.1,4.5,6.4,4.8,77.6,3.101,100,29.17,rain,0,0,37.1,27.7,91.1,982.2,90.7,14.7,248.1,21.4,7,
reykjavik,2021-06-11,8,4.9,6.9,6.4,-0.3,3.4,1.1,67.4,1.464,100,16.67,rain,0,0,70.6,39,6.9,995,81.8,17.4,222.9,19.4,6,
reykjavik,2021-06-12,12.9,3.8,7.3,12.9,-1.8,4.3,-1.4,55.1,0.284,100,12.5,rain,0,0,,36.3,32.6,1010.8,56.9,19.7,218.5,18.9,7,
reykjavik,2021-06-13,7.9,5.1,6.7,6.5,0.9,3.4,2.6,74.9,2.593,100,50,rain,0,0,,24.5,65.3,999.6,96.9,12.8,81,7,2,
reykjavik,2021-06-14,9.3,4.6,7.1,6.9,2.3,4.9,-0.2,60.9,0.206,100,16.67,rain,0,0,,25.2,32.6,1009.1,77.6,19.3,303.5,26.2,7,
reykjavik,2021-06-15,10.9,3,7.6,10.9,-0.4,5.1,-2.8,48.6,0.107,100,8.33,rain,0,0,,31.4,70,1007.3,74.3,22.6,122.8,10.8,3,
reykjavik,2021-06-16,9.9,2.9,6.8,6.4,-0.1,3.4,-2.3,52.8,0.106,100,12.5,rain,0,0,57.6,34,4.7,1003.4,82.8,17.7,273.8,23.6,7,
reykjavik,2021-06-17,8.9,3,6.6,8.2,1,5,-0.2,62.2,0.177,100,12.5,rain,0,0,,15.1,339.8,1007.8,87.7,18.1,259.8,22.3,6,
reykjavik,2021-06-18,7.9,6,6.8,7.4,4.1,5.2,4.2,83.5,5.341,100,50,rain,0,0,,13.8,30.7,1009.3,99.6,12.4,106.2,9.2,4,
reykjavik,2021-06-19,9,5.1,7.4,7.1,1.9,5.4,3.4,76.1,0.28,100,16.67,rain,0,0,,28.6,316.1,1012.5,75.9,10.5,297.7,25.6,8,
reykjavik,2021-06-20,10,5.9,7.9,10,2,5.2,2.9,70.5,0.071,100,8.33,rain,0,0,,22.3,292.3,1016.9,56.4,21.7,338.7,29.1,8,
reykjavik,2021-06-21,9.9,7.5,8.6,7.6,4.1,5.7,6.4,85.8,4.543,100,50,rain,0,0,57.6,36.8,173.5,1008.1,97.5,11.3,46.6,3.8,1,
reykjavik,2021-06-22,8.9,6.8,7.9,8.8,3.3,5.4,5.6,85.6,1.027,100,29.17,rain,0,0,,23.2,260.7,1004.8,89,10.4,126.2,10.7,3,
reykjavik,2021-06-23,13,6.3,9.8,13,3.6,8.6,3.6,66,0.212,100,20.83,rain,0,0,,27,354,1019.5,25.6,20.8,373.1,32.3,9,
reykjavik,2021-06-24,11.3,6.2,9.7,11.3,5.4,9.5,5.1,73.7,0.142,100,12.5,rain,0,0,,19.8,233.3,1027.6,76.8,18.3,185.9,15.8,5,
reykjavik,2021-06-25,11.5,8.1,10,11.5,4.7,8.7,7.1,82.5,1.75,100,16.67,rain,0,0,66.6,37.6,188.3,1018.5,93.8,10.5,127.1,11,5,
reykjavik,2021-06-26,14.3,7.7,10.8,14.3,4.1,9.6,6.3,75,0.6,100,25,rain,0,0,,27.6,229.3,1013.1,52.6,11.5,341.1,29.5,8,
reykjavik,2021-06-27,11,8,9.9,11,7.1,9.4,7.5,85.2,0.072,100,8.33,rain,0,0,,15.6,195.4,1011.9,93.8,9.7,116.8,10,3,
reykjavik,2021-06-28,11.6,8,9.2,11.6,6.5,8.5,6.7,84.7,0.334,100,20.83,rain,0,0,,11.5,267,1014.8,88.1,12.1,227.9,19.7,7,
reykjavik,2021-06-29,18,9.9,12.5,18,9.3,12.5,8.4,77.3,0.642,100,25,rain,0,0,,27.6,165.1,1015.9,76.1,11.7,253.7,22.1,7,
reykjavik,2021-06-30,12,10.6,11.2,12,10.6,11.2,9.2,87.4,0.143,100,12.5,rain,0,0,,22.1,195.6,1016,99.6,10.2,57.9,4.9,2,
reykjavik,2021-07-01,13.1,10.5,11.5,13.1,10.5,11.5,9.6,88.4,1.294,100,25,rain,0,0,,13.8,217.7,1019.5,99.1,10,179.8,15.6,6,
reykjavik,2021-07-02,15.2,9.9,12.2,15.2,9,12.1,8.7,80.8,0.207,100,16.67,rain,0,0,,12,304.6,1019.6,57.6,6.3,336.9,29.2,9,
reykjavik,2021-07-03,13.8,10.1,11.8,13.8,10.1,11.8,8.8,81.6,0.143,100,12.5,rain,0,0,,16.9,259,1013.9,14.7,7.4,271.1,23.4,6,
reykjavik,2021-07-04,13,10,11.4,13,10,11.4,9,85.2,0.071,100,8.33,rain,0,0,,15.6,273.5,1008.3,70,8.5,114.5,9.7,3,
reykjavik,2021-07-05,11.8,9.1,10.4,11.8,7.9,10,7.4,81.8,0.071,100,4.17,rain,0,0,,13.3,273.7,1008.2,95.7,10.6,128.4,11.1,3,
reykjavik,2021-07-06,12,9,10.9,12,6.7,10.6,7.6,80.1,0.036,100,4.17,rain,0,0,,22,183.4,1005.8,97.4,11.6,102.8,9,3,
reykjavik,2021-07-07,11.5,9.1,10.4,11.5,7.3,10,7.7,83.4,0.177,100,12.5,rain,0,0,,21.4,210.7,1008,97.4,10.2,216.1,18.7,9,
reykjavik,2021-07-08,13.1,9.8,11.6,13.1,7.8,11.1,8.5,81.4,0.071,100,8.33,rain,0,0,,23.4,176.4,1011.9,96.3,12.6,122.8,10.5,4,
reykjavik,2021-07-09,15.8,11.9,13.4,15.8,11.9,13.4,8.9,74.1,0.037,100,8.33,rain,0,0,,29.6,142.3,1014.2,90.4,12.4,67.8,5.8,2,
reykjavik,2021-07-10,16.9,11,13.4,16.9,11,13.4,8.2,70.8,0.213,100,16.67,rain,0,0,,25.8,130.8,1014.9,87.2,15,228.7,19.8,9,
reykjavik,2021-07-11,14.9,11.9,13.1,14.9,11.9,13.1,9.2,77.4,0,0,0,,0,0,,19.8,121.9,1015.7,97.8,13.5,227,19.7,7,
reykjavik,2021-07-12,13.9,10.9,12.4,13.9,10.9,12.4,9.5,82.6,0.075,100,16.67,rain,0,0,64.8,36.1,141.1,1008.4,97.8,10.4,68.9,6,3,
reykjavik,2021-07-13,12.2,8.9,10.6,12.2,6.1,10,7.1,79.4,0.207,100,16.67,rain,0,0,,29.1,171.7,1008.6,92.2,11.2,69.6,6.1,2,
reykjavik,2021-07-14,10.9,9,9.9,10.9,5.4,8,7.5,85.4,2.583,100,37.5,rain,0,0,,28.6,214,1002.9,95.6,9.5,60.4,5.1,2,
reykjavik,2021-07-15,12.9,8.7,10.5,12.9,5.5,9.4,7.6,82.4,0.705,100,20.83,rain,0,0,63,32.7,169.3,1003.8,94.7,11.8,78.9,7,3,
reykjavik,2021-07-16,11.9,9.1,10.5,11.9,5.6,9.6,7.9,84.6,0.35,100,20.83,rain,0,0,,27,219.7,1000.3,95.6,10.1,99,8.6,3,
reykjavik,2021-07-17,11.2,8.7,9.9,11.2,7.1,9.1,8.1,88.4,0.177,100,16.67,rain,0,0,,14,264.6,1016.1,91.3,11.8,281.2,24.4,7,
reykjavik,2021-07-18,9.9,7.7,8.7,9.4,6.4,8.1,6.8,87.6,0.248,100,12.5,rain,0,0,,10.2,253.4,1019.6,100,9.6,148.4,12.8,4,
reykjavik,2021-07-19,11.9,7.9,9.9,11.9,6.7,9.6,7.1,83.1,0.072,100,8.33,rain,0,0,,11.2,250.2,1018.5,85.9,10.7,144,12.4,4,
reykjavik,2021-07-20,12.2,10.2,11,12.2,10.2,11,9.6,90.9,1.032,100,29.17,rain,0,0,,20.8,244.6,1019.7,99.1,5.3,203.9,17.5,7,
reykjavik,2021-07-21,14,10.7,12.1,14,10.7,12.1,9.6,85.2,1.854,100,29.17,rain,0,0,,23.8,230.2,1020,87.1,11,83.7,7.1,3,
reykjavik,2021-07-22,14.1,12.7,13.2,14.1,12.7,13.2,10.5,83.5,0.1,100,8.33,rain,0,0,,27.6,149.1,1016.9,95.1,13.5,52.9,4.4,2,
reykjavik,2021-07-23,14,12.9,13.3,14,12.9,13.3,10.9,85.2,1.398,100,33.33,rain,0,0,,21.6,148.4,1008.1,93.9,10.8,99,8.5,4,
reykjavik,2021-07-24,13.1,9.9,11.8,13.1,8.2,11.8,9.5,85.5,1.614,100,33.33,rain,0,0,,23.4,180.3,1002.5,96.9,11.6,80.5,7,2,
reykjavik,2021-07-25,12.2,8.9,10.1,12.2,6.1,8.8,7.3,82.8,4.771,100,45.83,rain,0,0,68.4,42.3,165.5,1000.6,93.7,11,126,10.9,6,
reykjavik,2021-07-26,12,8.8,10.3,12,5.3,8.8,6.9,79.9,5.738,100,45.83,rain,0,0,,27.6,164.1,1003.6,93.4,11.5,66.5,5.6,2,
reykjavik,2021-07-27,14.9,9.2,12.1,14.9,7.6,11.9,7.2,72.8,0.766,100,29.17,rain,0,0,,22,10.5,1011.4,63.7,18.8,227.2,19.6,7,
reykjavik,2021-07-28,18,8.2,13.5,18,7.1,13.5,8.3,71.4,0.071,100,8.33,rain,0,0,,18.9,8.7,1011.7,62.2,19.7,255.5,22,7,
reykjavik,2021-07-29,19.6,10.9,15,19.6,10.9,15,9.8,71.7,0.141,100,8.33,rain,0,0,,10.2,281.7,1012,69.9,19.6,243,20.9,7,
reykjavik,2021-07-30,17.2,13.2,14.9,17.2,13.2,14.9,11.3,79.7,0.106,100,12.5,rain,0,0,,12,256.7,1014.3,77.9,17,189.4,16.4,5,
reykjavik,2021-07-31,15.2,11,13.1,15.2,11,13.1,10.9,86.4,0.036,100,4.17,rain,0,0,,13.3,317,1014.2,85.2,10.3,227.2,19.7,6,
reykjavik,2021-08-01,13.3,11.1,12.5,13.3,11.1,12.5,10.6,88.5,4.395,100,29.17,rain,0,0,,10.2,308.9,1012.1,95,10.9,122.2,10.5,4,
reykjavik,2021-08-02,13.1,11,12,13.1,11,12,9.1,82.8,0.071,100,4.17,rain,0,0,,10.2,239.9,1008.5,94.5,11,82.8,7.3,2,
reykjavik,2021-08-03,15.3,11,12.9,15.3,11,12.9,9,77.5,5.093,100,20.83,rain,0,0,,16.4,126.2,1003.1,92.2,16.7,94,8.1,3,
reykjavik,2021-08-04,14.3,11.1,12.7,14.3,11.1,12.7,10.3,85.2,1.896,100,25,rain,0,0,,13.8,99.9,1002.4,95.5,12.3,184.3,15.9,5,
reykjavik,2021-08-05,15,11.1,13.2,15,11.1,13.2,10.8,85.7,6.076,100,37.5,rain,0,0,,13.3,294.9,1003.9,84.4,14.9,191,16.5,5,
reykjavik,2021-08-06,13.5,11.8,12.2,13.5,11.8,12.2,10.1,87,0.241,100,20.83,rain,0,0,,12,251.3,1005.8,95.2,12.6,208.1,18.1,6,
reykjavik,2021-08-07,14.2,9,12.4,14.2,8.5,12.3,8.9,79.7,6.096,100,25,rain,0,0,,11.2,341.9,1006,84.5,13.5,217.3,18.6,6,
reykjavik,2021-08-08,18,9.2,14.3,18,8.4,14.3,9,72,0.035,100,4.17,rain,0,0,,22.9,133.7,1009.7,68.3,19.1,233.1,20.1,6,
reykjavik,2021-08-09,18.8,12.6,15.5,18.8,12.6,15.5,8.8,65.1,0.107,100,12.5,rain,0,0,,20.8,130,1010.5,87.8,14.9,194.7,16.9,5,
reykjavik,2021-08-10,17.3,11.9,14.2,17.3,11.9,14.2,10,76,0.176,100,12.5,rain,0,0,,16.1,27.5,1011.2,53.3,16.9,241.8,20.9,6,
reykjavik,2021-08-11,13,10.6,12,13,10.6,12,9.5,85.2,0,0,0,,0,0,,13,271.8,1010,90.9,11.5,162.3,13.9,5,
reykjavik,2021-08-12,14.8,10.3,13,14.8,10.3,13,9.6,80.3,0.071,100,8.33,rain,0,0,,23.8,311,1008.2,47.6,9.2,149,13,4,
reykjavik,2021-08-13,16,9.4,12.6,16,9,12.6,9.5,81.7,0.106,100,12.5,rain,0,0,,20.7,283.8,1010.9,31.3,18.4,221.6,19.1,6,
reykjavik,2021-08-14,14.3,10.6,12.1,14.3,10.6,12.1,9.5,84.3,0.071,100,8.33,rain,0,0,,16.9,263.4,1015.5,82.8,12.5,203.5,17.6,6,
reykjavik,2021-08-15,12.2,10.6,11.3,12.2,10.6,11.3,8.6,83.6,0.27,100,20.83,rain,0,0,44.6,19.4,254.3,1010.8,92.9,11.3,52.5,4.5,1,
reykjavik,2021-08-16,13,10.1,11.4,13,10.1,11.4,9.6,88.5,0.363,100,20.83,rain,0,0,,13.8,230.2,1009,98.2,10.3,224.7,19.4,6,
reykjavik,2021-08-17,13.1,10.9,11.8,13.1,10.9,11.8,10.3,90.7,1.283,100,25,rain,0,0,,20.8,252.9,1013.2,96,7.4,91.9,7.8,3,
reykjavik,2021-08-18,15,11.5,13.2,15,11.5,13.2,10.4,83,0.235,100,16.67,rain,0,0,29.5,16.6,136.8,1016,95.6,11.7,78.8,6.8,3,
reykjavik,2021-08-19,13.9,11.8,12.8,13.9,11.8,12.8,8.9,77.5,0.11,100,12.5,rain,0,0,,15.1,133.6,1014.1,95.7,19.5,170.1,14.7,6,
reykjavik,2021-08-20,13,9.7,11.7,13,8.6,11.6,7.3,74.8,0.177,100,8.33,rain,0,0,,17.4,124,1014.2,88.6,18,134.5,11.8,5,
reykjavik,2021-08-21,13.9,9.5,11.4,13.9,8.2,11.3,6.4,72,3.134,100,20.83,rain,0,0,,18.4,81.9,1013.7,86.1,16.3,74,6.3,3,
reykjavik,2021-08-22,15.8,9.9,12.7,15.8,8.2,12.5,9.9,83.2,3.282,100,29.17,rain,0,0,,25.1,112.4,1014.8,94.5,12.7,87.3,7.5,3,
reykjavik,2021-08-23,16.9,13.1,15.1,16.9,13.1,15.1,11.7,80.5,1.471,100,12.5,rain,0,0,66.6,35.8,131.7,1014,90.5,12.8,78.3,6.7,4,
reykjavik,2021-08-24,17,14.8,15.9,17,14.8,15.9,12.4,79.4,0.008,100,8.33,rain,0,0,61.2,29.9,126.8,1020.7,91.9,12,147.8,12.7,8,
reykjavik,2021-08-25,15,13.3,14.4,15,13.3,14.4,12,85.1,0.148,100,25,rain,0,0,57.6,38.4,142.7,1023.3,94.8,11,86.1,7.5,3,
reykjavik,2021-08-26,14.1,11,13.1,14.1,11,13.1,9.9,81.7,3.908,100,20.83,rain,0,0,,32.7,156.4,1018.4,92.8,13.8,116.1,10,4,
reykjavik,2021-08-27,14,10.9,13.3,14,10.9,13.3,10.5,83.5,3.741,100,45.83,rain,0,0,77.8,44.7,156.4,1013,94.4,10.3,91.9,8,5,
reykjavik,2021-08-28,11.1,9.7,10.7,11.1,7.3,10.2,7.5,80.7,0.991,100,25,rain,0,0,,26.7,193.1,1020.2,96.9,11.6,69,5.8,3,
reykjavik,2021-08-29,12,10.5,11.4,12,10.5,11.4,8.4,82,1.1,100,20.83,rain,0,0,,23.2,199.2,1023.7,95.1,10.3,45.7,3.9,2,
reykjavik,2021-08-30,13,11.6,12.1,13,11.6,12.1,10.8,91.5,8.788,100,37.5,rain,0,0,,23.4,200.2,1025.4,98.7,7.3,131.6,11.3,4,
reykjavik,2021-08-31,16,12,13.4,16,12,13.4,10.5,83,0.17,100,12.5,rain,0,0,,22.3,186,1032.2,90.8,13.4,118.3,10.3,5,
reykjavik,2021-09-01,14.1,11.7,12.7,14.1,11.7,12.7,10.4,85.7,0.107,100,16.67,rain,0,0,,20.3,177.7,1031.7,94.3,11.8,73.8,6.3,3,
reykjavik,2021-09-02,14.1,12.1,13.2,14.1,12.1,13.2,9.1,76.2,0.141,100,12.5,rain,0,0,,15.6,139.1,1027.4,98.5,14.1,48.7,4.3,2,
reykjavik,2021-09-03,15,12.9,13.7,15,12.9,13.7,9.7,76.8,0.071,100,12.5,rain,0,0,,25.9,148.4,1019.4,92.9,14.4,68.7,5.7,3,
reykjavik,2021-09-04,14,12.6,13.2,14,12.6,13.2,9.5,78.6,1.441,100,16.67,rain,0,0,76,49.6,144.8,1004.5,91.4,10.8,98.8,8.3,4,
reykjavik,2021-09-05,13.8,9,10.6,13.8,6.1,10,7.6,81.7,9.049,100,33.33,rain,0,0,,38.9,196.8,996.7,79.1,14.6,68.3,5.9,3,
reykjavik,2021-09-06,11,9,10,11,6.3,9.1,7.9,86.6,9.99,100,41.67,rain,0,0,,23.3,174.3,998.2,95.9,10.6,62,5.3,3,
reykjavik,2021-09-07,12,8.5,10.2,12,6.6,9.4,7.3,82.3,0.665,100,25,rain,0,0,,22.9,236.2,1005.3,86,15.6,96.9,8.4,3,
reykjavik,2021-09-08,10.9,7.1,9.5,10.9,5.2,7.8,5.8,77.8,0.205,100,25,rain,0,0,,27.5,237.2,1012.6,86.5,16.8,72.1,6.3,3,
reykjavik,2021-09-09,11.9,8.5,10.2,11.9,6.7,9.3,5.8,74.4,0.177,100,12.5,rain,0,0,,17.9,202,1014.8,89.6,13.4,151.9,13.3,5,
reykjavik,2021-09-10,10,9.1,9.8,10,7,8.5,7.8,87.5,0.777,100,29.17,rain,0,0,,19.4,219.1,1012.6,96,11.8,66,5.8,2,
reykjavik,2021-09-11,11.1,8.2,9.7,11.1,7.1,9.1,7.2,84.9,2.606,100,29.17,rain,0,0,,12,242,1012.3,84.6,16.4,91.6,8.1,4,
reykjavik,2021-09-12,12.8,7.9,10.2,12.8,5.6,9.3,7.5,83.1,8.356,100,58.33,rain,0,0,81.7,50.9,133.7,1008,89.8,8.8,33.2,2.9,1,
reykjavik,2021-09-13,13,7,10.7,13,1.6,9.1,7.4,80.4,12.155,100,37.5,rain,0,0,81.7,51.8,160.8,991.1,90.2,8.8,99.6,8.7,4,
reykjavik,2021-09-14,10.3,7,8.6,10.3,3.1,5.1,4.3,74.6,4.07,100,37.5,rain,0,0,53.6,40.6,188.5,996.9,86.8,11.1,79.1,6.9,3,
reykjavik,2021-09-15,13.8,7,10.2,13.8,5,9.2,6.4,77.5,0.918,100,25,rain,0,0,,24.2,141.1,1003.2,86.4,15.6,55.9,4.9,2,
reykjavik,2021-09-16,12.9,8,10.5,12.9,5.9,10.1,8.4,86.6,9.477,100,54.17,rain,0,0,,28.5,171.4,996.5,93.2,12.1,33.7,2.7,1,
reykjavik,2021-09-17,9.1,6.2,7.5,6.8,3,4.9,2.6,71.2,0.957,100,20.83,rain,0,0,53.6,29.3,307.1,996.1,84.4,16.6,109.8,9.6,4,
reykjavik,2021-09-18,9,4.9,7.5,8.9,2,5.6,4.6,82.2,10.871,100,50,rain,0,0,,24.6,65.7,994.1,89.2,14.7,37.9,3.3,1,
reykjavik,2021-09-19,10.9,8.1,9.3,10.9,5.7,7.3,5.6,78.4,4.558,100,37.5,rain,0,0,66.6,32.4,188.4,995.8,82.5,16.7,117.3,10.4,4,
reykjavik,2021-09-20,11,6.9,9.4,11,4.3,7,7.1,85.9,11.109,100,45.83,rain,0,0,63,40,251.1,993.4,93.4,10.6,66.1,5.7,3,
reykjavik,2021-09-21,12.9,5,7,12.9,-1.4,3.4,4.2,82.5,9.437,100,37.5,rain,0,0,100.1,51.9,292.1,982.5,96.4,9.3,40.8,3.6,3,
reykjavik,2021-09-22,5.9,2.2,4,4.6,-2.8,1,1.1,81.5,8.673,100,33.33,rain,0,0,83.5,42.8,245.7,993.9,78.1,12.2,87.2,7.7,3,
reykjavik,2021-09-23,5.9,2.1,3.9,3.2,-3.2,0,1.4,83.6,5.521,100,33.33,rain,0,0,63,40,86.5,994.1,84.7,10.1,11.1,0.8,0,
reykjavik,2021-09-24,7.9,1.4,5.1,6.1,-0.8,2,0.7,73.3,1.361,100,8.33,rain,0,0,,22.8,60.8,995.1,64.8,18,115.2,9.9,4,
reykjavik,2021-09-25,8.1,4.5,5.8,5.7,0.1,2.3,-1.2,61.5,0.285,100,16.67,rain,0,0,,27.7,62.7,995.9,79.2,20.1,47.1,4,2,
reykjavik,2021-09-26,7,4.5,6,3.1,-0.8,1.3,0.5,67.9,0.108,100,16.67,rain,0,0,68.4,40.4,27.9,991.3,87.5,15,40.4,3.8,2,
reykjavik,2021-09-27,4.6,2.9,3.7,-0.2,-3.7,-2,-2.2,65.7,0.179,100,20.83,rain,0,0,83.5,45.2,5.1,998.6,83,18.3,70.9,6.1,3,
reykjavik,2021-09-28,5,0,3,0.8,-5.8,-2.2,-1.2,74.6,0.745,100,25,"rain,snow",0,0,87.1,50.4,326.5,996.7,86.8,15.1,34.5,3,1,
reykjavik,2021-09-29,6.1,4,5.1,1.6,-2.5,-0.2,1.9,79.9,1.61,100,37.5,rain,0,0,87.1,48.4,229.6,997.9,88.7,9.9,44.8,4,2,
reykjavik,2021-09-30,8.9,2.9,5.8,7.4,-1,2.4,0.2,67.9,1.752,100,20.83,rain,0,0,59.4,35.3,37.5,1002.1,79.9,18,26.6,2.3,1,
reykjavik,2021-10-01,11.2,5.1,7.2,11.2,-1,3.7,1.7,68.4,0,0,0,,0,0,76,45.4,12.9,997.2,65.3,17.1,64.6,5.5,3,
reykjavik,2021-10-02,8.3,5.2,6.7,7.3,-0.3,2.9,2,72.5,0.071,100,4.17,rain,0,0,68.4,41.6,1.2,996,70.6,21.7,72.5,6.3,3,
reykjavik,2021-10-03,9.2,4.9,6.7,7.8,-0.9,2.4,1.6,70.2,0.359,100,16.67,rain,0,0,77.8,42.1,10.1,994.7,78.2,12,94.9,8.2,4,
reykjavik,2021-10-04,8.3,3.6,5.2,7,-1.1,1.4,0,69.5,0.035,100,4.17,rain,0,0,68.4,40.7,7.1,1001.9,38.4,23.1,110.5,9.6,4,
reykjavik,2021-10-05,8.1,1.2,4.8,6,-0.9,2.9,-0.2,71,0.079,100,20.83,"rain,snow",0,0,,19.8,82.4,1010,81.6,18.3,39.5,3.4,2,
